0.0007401924500370096, 0.0009869232667160128, 0.0009869232667160128, 0.001233654083395016, 0.001233654083395016, 0.0017271157167530224
0.0007357512953367876, 0.0007357512953367876, 0.0009810017271157168, 0.0012262521588946459, 0.0007357512953367876, 0.0014715025906735751
0.0007401924500370096, 0.0009869232667160128, 0.0014803849000740192, 0.0017271157167530224, 0.0014803849000740192, 0.0019738465334320256
0.0007394522575869726, 0.001232420429311621, 0.0007394522575869726, 0.0009859363434492968, 0.001232420429311621, 0.0019718726868985935
0.0007357512953367876, 0.0009810017271157168, 0.0012262521588946459, 0.0014715025906735751, 0.0007357512953367876, 0.0019620034542314336
0.0007401924500370096, 0.001233654083395016, 0.0009869232667160128, 0.001233654083395016, 0.0009869232667160128, 0.0017271157167530224
0.0007401924500370096, 0.0009869232667160128, 0.0009869232667160128, 0.001233654083395016, 0.0014803849000740192, 0.0017271157167530224
0.0007401924500370096, 0.001233654083395016, 0.0014803849000740192, 0.001233654083395016, 0.0007401924500370096, 0.0019738465334320256
0.0007401924500370096, 0.001233654083395016, 0.0009869232667160128, 0.001233654083395016, 0.0007401924500370096, 0.0014803849000740192
0.0009869232667160128, 0.0009869232667160128, 0.001233654083395016, 0.001233654083395016, 0.0009869232667160128, 0.0017271157167530224
